index,mode,epsilon,steps,random_start,seed,textual_weight,mmdit_weight,use_step_loss,lambda_step,returncode,status,elapsed_sec,expected_output_dir,log_path,command
0,FMP_single,8,50,true,0,1.0,100000.0,false,1.0,0,dry_run,0.001,D:\courses\content_sec\theory\final\exp\Diff-Protect\out_sd3_v3\FMP_single_eps8_steps50_optmaximize_rstrue_seed0,D:\courses\content_sec\theory\final\exp\Diff-Protect\out_sd3_v3\step_ablation_logs\20260618-091734_idx0_FMP_single_eps8_steps50_rstrue_seed0.log,"D:\anaconda3\python.exe code/diff_mist_SD3_v3.py attack.mode=FMP_single attack.epsilon=8 attack.steps=50 attack.seed=0 attack.input_size=512 attack.device=cuda:0 attack.max_exp_num=1 attack.opt_direction=maximize attack.random_start=true attack.textual_weight=1.0 attack.mmdit_weight=100000.0 attack.fmp_sigma_levels=[0.1,0.3,0.5] attack.fmp_multi_reduce=mean attack.fmp_target_convention=noise_minus_data attack.use_step_loss=false attack.lambda_step=1.0 attack.run_sdedit=true attack.paired_sdedit=true attack.sdedit_noise_levels=[0.1,0.3,0.5] attack.sdedit_steps=28 attack.output_path=out_sd3_v3/ attack.debug_grad=false"
1,FMP_single_plus_step,8,50,true,0,1.0,100000.0,true,1.0,0,dry_run,0.001,D:\courses\content_sec\theory\final\exp\Diff-Protect\out_sd3_v3\FMP_single_plus_step_eps8_steps50_optmaximize_rstrue_seed0,D:\courses\content_sec\theory\final\exp\Diff-Protect\out_sd3_v3\step_ablation_logs\20260618-091734_idx1_FMP_single_plus_step_eps8_steps50_rstrue_seed0.log,"D:\anaconda3\python.exe code/diff_mist_SD3_v3.py attack.mode=FMP_single_plus_step attack.epsilon=8 attack.steps=50 attack.seed=0 attack.input_size=512 attack.device=cuda:0 attack.max_exp_num=1 attack.opt_direction=maximize attack.random_start=true attack.textual_weight=1.0 attack.mmdit_weight=100000.0 attack.fmp_sigma_levels=[0.1,0.3,0.5] attack.fmp_multi_reduce=mean attack.fmp_target_convention=noise_minus_data attack.use_step_loss=true attack.lambda_step=1.0 attack.run_sdedit=true attack.paired_sdedit=true attack.sdedit_noise_levels=[0.1,0.3,0.5] attack.sdedit_steps=28 attack.output_path=out_sd3_v3/ attack.debug_grad=false"
